,Comment,Label
74,"Joker Folie À Deux - Cú twist sâu sắc của Todd Phillips
Tất cả mọi người trông đợi Arthur Flect là Joker (kể cả người xem phim). Nhưng Arthur Flect chỉ muốn mọi người thấy sự chân thật khốn cùng của cuộc sống
Bà Luật Sư muốn mọi người và chính Arthur thấy một con người tử tế khác của Arthur nhưng không phải vậy
Cả XH với Harley Quinzel là đại diện thần tượng, sợ sệt  & trông đợi một Joker. Nhưng khi Arthur chỉ muốn là mình thì bị ruồng bỏ, kết án và khai trừ
Ngay từ đầu phim, tất thảy mọi người đều nghĩ Arthur là kẻ tâm thần và tạo ảnh hưởng đến người khác (như tựa phim Folie À Deux). Nhưng khoan, có phải là vậy không ?
Nếu quan sát bạn có thể nhận thấy, chính Arthur đang bị ảnh hưởng tâm thần  bởi những kẽ điên rồ hình tượng Joker. Chính Harley Quinzel là đại diện cho kẻ tâm thần đó và tác động đến Arthur.
Arthur khốn khổ dằn xé giữa việc việc là một Joker hay là chính mình. Khi anh lựa chọn, toàn bộ sự khốn cùng sụp đổ lên anh.
Bộ phim thật khó ""nuốt"" nhưng khắc họa sâu sắc hiện thực và nhân văn. 
Con người thông thường trông đợi sự hỗn loạn của XH để hùa theo, tư lợi và chứng minh nhưng không hề quan tâm và đồng cảm với sự hỗn loạn bên trong mỗi tâm hồn",positive
75,một bộ phim nhạc kịch thì chấp nhận được. Nhưng 1 bộ phim mang tên joker thì nó khá là chán,neutral
76,"Cá nhân mình cũng thất vọng khi xem phần phim này. Nhân vật của Lady Gaga xuất hiện không giúp ích gì cho Joker: chỉ đơn giản là thần tượng -> và cho đến khi Joker nhận thật ra chẳng có Joker nào ở đây cả -> nhân vật chính bị bỏ lại 1 mình, vẫn bị đánh đập, vùi dập như cặn bã. Mình đã mong chờ khi hắn sa thải luật sư và biện hộ cho chính mình. Nhưng không, thất bại mau chóng và chẳng có gì thay đổi. ""That's life"" ư? Ôi không, phim cuối cùng vẫn là cái chết của Joker.",negative
77,"xem xong kiểu ụa lắm luôn ý, ko thể chấp nhận đc phim :((((",negative
78,Joker 2 giống The Shawshank Redemption. 30 năm nữa người ta mới hiểu hết đc giá trị của tác phẩm này.,positive
80,Chúng mày chỉ muốn Joker xuất hiện chứ không muốn con người thật của họ coi phim cứ chê lên chê  xuống,negative
82,"Nội dung phát triển nhân vật thì nghe được đấy, nhưng nó đáng lẽ ra phải là một mảnh gép trong một tuyệt tác chứ không nên bị kéo dài thành ra 2 tiếng, nhét một đống nhạc vào rồi đem lên chiếu rạp",negative
83,"Với tôi thì phim này thật sự làm mình thất vọng .Tôi cần 1 joker bị hắc hóa toàn phần và điên loạn ,joker 2lại không thể hiện được nó😢",negative
84,"Todd không làm phim về một vị thánh, ông làm phim về thực tế cuộc đời của một con người. Và sớm thôi, chúng ta sẽ nhận ra ai cũng là Arthur Fleck",positive
85,Sao không để Batman xuất hiện và cân bằng lại thiện ác mà lại để Joker quay đầu. Vốn Joker là cái ác thuần túy mà.,neutral
87,Có lẽ sau Pacific Rim Uprising thì đây là hậu truyện đáng lẽ k nên tồn tại : ),negative
89,Một Joker thật sự yếu kém,negative
91,"Đây có thể là một bộ phim ""cũng ổn"" về một ông nào đó có vấn đề tâm thần, nhưng chắc chắn là một phim Joker tệ. Nếu nói là ý đồ biên kịch cho rằng người xem chỉ muốn thấy Joker chứ không phải Arthur Fleck thì thật sự đúng như vậy mà, thử đặt tên phim là ""Arthur Fleck: Folie à Deux"" xem có kéo được khán giả không?
Tất nhiên là có thể đồng cảm với nhân vật Arthur Fleck được, nhưng anh quảng cáo về một nhận vật tội phạm nổi tiếng của Gotham với tâm lý khó lường, xong cho tôi xem về một nhân vật khác xa mong đợi, khác gì treo đầu dê bán thịt chó.
Bên cạnh đó thì tôi thấy ý tưởng Joker là một nhân cách khác của nhân vật cũng không hay. Và phần âm nhạc thì ối dồi ôi, nghe đến bài thứ 3 là nản lắm rồi, nói chung là âm nhạc không đến nỗi tệ, nhưng mà có ai giống tôi cảm thấy nó làm ngắt mạch cảm xúc của đoạn phim không?",negative
92,nói chung ko có cái tên Joker trong tựa phim thì ko có đến phần 2 đâu,negative
94,Với tôi cảnh hay nhất là lúc joker địt lady gaga cô ấy rất xinh tôi muốn có người yêu như vậy,positive
95,"Phim này nặng về tâm lí nhân vật chứ đâu cần đến bạo lực hay súng đạn. Mình chỉ không thích phần nhạc kịch trong phim thôi chứ đường dây diễn biến tâm lý từ đầu đến cuối thì nó hợp lý. Muốn diễn được tâm lý của kẻ điên thì đến diễn viên cũng phải điên thật sự. Đến cuối cùng chính Athur thừa nhận Joker là mình chứ chả có cái gọi là nhân cách thứ 2 nên fan cuồng sụp đổ hình tượng và giết chết anh ta như giết chết ảo vọng của bản thân. Joker tự chết do chính những gì anh ta dựng lên. Athur là Joker, Joker chính là Athur vì cho đến cuối cùng kẻ ra tay giết người vẫn chính là con người đấy chứ đâu phải ai khác.  

Phim muốn chỉ trích những vụ án với những sát nhân mang trong mình nhiều nhân cách. Dù có mang bao nhiêu nhân cách thì cũng chỉ có 1 hình hài ấy, chính họ là kẻ ra tay chứ đâu có ai cầm súng dí vào tay họ đâu! Sẽ không công bằng khi nói rằng không phải tôi giết người mà nhân cách khác đã làm để được tha tội vì nhân cách thối tha kia nó luôn tồn tại mà chứ có mất đi nếu được thả tự do đâu.",negative
97,"Điều khán giả và tất cả những người hâm mộ joker muốn thấy chính là một kẻ bứt ra khỏi khuôn khổ, một kẻ dám vùng lên khi bị xã hội thối nát giày xéo điều mà họ luôn mong muốn nhưng không thể làm cũng như không dám làm. Còn người như Joker trong phim đầy rẫy ngoài kia một kẻ tâm thần , tâm lý bất ổn, bị lợi dụng bắt nạt, vẫn chịu đựng sự dày xéo. Vậy Joker còn gì đáng xem, họ ở đó để xem một người giống như họ ư ? Rõ ràng đây cũng chỉ là một kẻ đáng thương bị tuyên án",neutral
99,Joker quậy phá thành phố đâu ? Gặp người dơi đâu ? Sao cho chết mất rồi ?,neutral
100,Lói chung là yêu vào là chỉ biết đến nhau thôi chứ Joker ko quan tâm nhiều đến anh iem xã hội nữa... :)))),neutral
2,"Phim hay, mới đi xem hôm qua 😊",positive
4,Nhưng cái tôi cần là nội dung phải có liên quan đến các phần trước,neutral
5,Thấy Prometheus rất hay đó chứ nhể mà có vẻ bị ghẻ lạnh :v,neutral
6,"ê phim hay nha, có 1 nhân vật có thai xong cũng bị gieo mồng của con quái vật, khúc đẻ ra nó lai người vs quái vật trông sợ vl hic, đáng để xem nha❤",positive
7,Phim hay❤,positive
8,"Mình mới xem phim lần đầu, hay hơn kì vọng ❤❤❤",positive
9,"Thề phim này góc quay, ánh sáng, âm nhạc với âm thanh đỉnh thật sự. Cảm giác nỗi sợ bị ông đạo diễn thao túng toàn bộ",positive
10,"Phí ngay 2 lít đi coi. 


Phần này còn kèm hơn cả Prometheus, ít ra Prometheus còn cho ra 1 dẫn dắt hợp lý.😅",negative
11,"Phim ok nhưng buff nữ chính quá.....1 người mới gặp Alien lần đầu mà lại không có cảm giác sợ run ra cơ à ? Cũng không có sự lúng túng nữa kìa.....các tình tiết dc sắp đặt quá k tạo nên sự khó khăn khi đối mặt với 1 con Xenomorph.....Phim cũng nerf quá mạnh về sức mạnh và thông minh của 1 con Xenomorph nên bị trừ khá nhìu điểm, dù tôi có kì vọng quá nhìu về 1 con Xenomorph .....Còn lại thì phim làm rất tốt về bối cảnh + âm thanh và phân cảnh khởi động lại con tàu và máy móc khiến tôi nhớ đến những phim của thập niên 90 ....Quá tuyệt k còn gì để nói",neutral
13,Đúng là hay hơn kì vọng của mình,positive
14,"Ko nên xem suất muộn vì buồn ngủ lắm :)) cả phim tối thui, cốt truyện nhạt",negative
16,Điện ảnh 2024: Năm của ăn mày quá khứ!,negative
17,"Theo cảm nhận của mình là fan của serri Ailien thì phim tệ, Nhân vật nữ chính mờ nhạt, không rõ chất nữ anh hùng như serri cũ, thứ 2 phim hù bằng những đoạn âm thanh bất chợt rẻ tiền, ailen bị giảm sức mạnh quá đáng không có sức mạnh vượt trội như hình ảnh từng xây dựng (khiến con người có cảm giác tuyệt vọng), phim cặn chiều sâu, cuối phim con ailen lai giữa bào thai con người và hợp chất Z01 xấu xí ghê tởm chứ không mạnh khủng khiếp. Thứ 3 sau khi xem phim xong không để lại dấu ấn mong chờ và cái kết mở như những phần phim trước. Tóm lại theo mình phim chỉ đáng 5~6 điểm",negative
18,Có nên đốt thời gian đi coi phim này không mn? Tại hiện giờ ngoài rạp không biết coi gì? Mình không hẳn là fan của seri này nhưng có coi hết tất cả phần rồi.,neutral
19,"Mình mới chơi game Alien vào mấy tháng trước thôi, mê cái cảm giác hồi hộp, ngộp thở, kinh hoàng với những cú rượt đuổi và trốn tránh với bọn Alien; thích sự thông minh nguy hiểm của mấy con đó, chơi siêu siêu thích, nên đi xem phim lần này mang lại cảm giác tương đối giống với những gì mình đã từng chơi... Hay nha ( phần này thích cậu bé người em robot, cần một nv quyết liệt như thế)",positive
20,"phần này góc quay không quá rộng, coi cảm giác hồi hộp như 3 phần film đời đầu",positive
21,"Âm thanh hay. Kinh dị tốt. Nhưng cốt truyện thì không quá nổi bật.
Với mình, Prothemeus mới là phần phim đẳng cấp nhất",neutral
22,Tôi vừa đi xem romulus về. Đỉnh của đỉnh luôn. Các bạn nên ra rạp để trải nghiệm!,positive
23,"mọi thứ đều ổn nhưng nhiều hành động của nữ chính thì gây khó hiểu vl, liệu ngoài đời ng ta có ứng xử vậy không nhỉ??? Robot thì yếu xìu, quánh cái sùi bọt mép quài luôn á... với khúc axit bay xung quanh nữ chính là khúc ảo lòi nhất phim, với lương axit dày đặc như vậy mà có thể lướt qua dễ vậy thì rất là phi lý ý. Nhưng cả phim tổng thể thì khá ổn.",neutral
24,cảnh xả súng của nhân vật nữ bắn nát đầu bọn alien mới chính là cảnh hay nhất chất nhất của phim alien tiếc là cảnh bắn nhau quá ít alien là phải bắn mấy con alien cho đã nhứ phần 2 mới hay chứ cảnh bị đuổi nhiều quá cũng hơn ngắn mong phần xong có almf thì làm cảnh bắn mấy con đó nhiều hơn là được ko cần màu mè làm j làm mất chất phim.,positive
25,"Hơi bất ngờ là face hugger giờ năng động quá. 😂😂😂. Bất ngờ nữa là phần bối cảnh của phim quá đẹp theo kiểu dystopian quá xuất sắc. Phần này theo lại mô típ cũ, tuy là dễ đoán nhưng trải nghiệm xuyên suốt bộ phim rất tốt. Cốt truyện đơn giản, để làm nổi lên sự hồi hộp kinh dị như phần đầu. Tiếc là không có thêm thông tin gì mới về cốt truyện. Nói chung phần này rất hay mặc dù còn khuyết điểm nhưng có thể là một trải nghiệm thú vị. Coi như đây là bản remastered ko hoàn hảo của phần phim 1979 cũng đc🎉🎉🎉",positive
26,"Nếu nói về hiệu ứng hình ảnh âm thanh thì phim này xuất sắc 10/10 , nội dung phim 7/10 , nói chung coi rất đáng tiền nha các bạn , phim Hay cực",positive
